buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
17050.0,341.0,100.0,35.0,15.25646111039272,34100,17050.0,333.93387389183044
17100.0,342.0,100.0,0.0,143.8318147042797,34200,17100.0,334.6291308403015
17150.0,343.0,100.0,0.0,154.09986519994607,34300,17150.0,335.27806067466736
17200.0,344.0,100.0,0.0,150.19415681797673,34400,17200.0,335.94386625289917
17250.0,345.0,100.0,37.0,145.41753024458467,34500,17250.0,336.63154101371765
17300.0,346.0,100.0,35.0,145.0040829139214,34600,17300.0,337.3211770057678
17350.0,347.0,100.0,0.0,154.73899003418842,34700,17350.0,337.9674265384674
17400.0,348.0,100.0,0.0,141.6959649305946,34800,17400.0,338.6731638908386
17450.0,349.0,100.0,35.0,142.64122889741287,34900,17450.0,339.37422370910645
17500.0,350.0,100.0,0.0,155.09454571943826,35000,17500.0,340.0189919471741
17550.0,351.0,100.0,35.0,146.55349950610787,35100,17550.0,340.70133662223816
17600.0,352.0,100.0,0.0,153.01809415439553,35200,17600.0,341.35485434532166
17650.0,353.0,100.0,32.0,146.17070273947397,35300,17650.0,342.0389862060547
17700.0,354.0,100.0,33.0,153.84861425237708,35400,17700.0,342.6889760494232
17750.0,355.0,100.0,33.0,144.74042648053995,35500,17750.0,343.3798682689667
17800.0,356.0,100.0,35.0,139.03653405783552,35600,17800.0,344.09910440444946
17850.0,357.0,100.0,0.0,145.63393740069554,35700,17850.0,344.7857575416565
17900.0,358.0,100.0,36.0,148.29188544380574,35800,17900.0,345.4601035118103
17950.0,359.0,100.0,20.0,131.78669572424957,35900,17950.0,346.21890568733215
18000.0,360.0,100.0,33.0,149.29993585622682,36000,18000.0,346.88869857788086
18050.0,361.0,100.0,28.0,14.71205588043396,36100,18050.0,353.68584537506104
18100.0,362.0,100.0,34.0,137.24156593252877,36200,18100.0,354.4144878387451
18150.0,363.0,100.0,0.0,160.76869001796155,36300,18150.0,355.0364999771118
18200.0,364.0,100.0,0.0,148.22580143564343,36400,18200.0,355.7111463546753
18250.0,365.0,100.0,33.0,148.11221812516376,36500,18250.0,356.3863105773926
18300.0,366.0,100.0,0.0,143.20548771181797,36600,18300.0,357.08460783958435
18350.0,367.0,100.0,36.0,149.2199960225116,36700,18350.0,357.7547597885132
18400.0,368.0,100.0,0.0,139.81926819218856,36800,18400.0,358.4699692726135
18450.0,369.0,100.0,34.0,140.47551904186162,36900,18450.0,359.18183732032776
18500.0,370.0,100.0,34.0,152.0426761631473,37000,18500.0,359.83954763412476
18550.0,371.0,100.0,37.0,159.94106175779035,37100,18550.0,360.46477794647217
18600.0,372.0,100.0,36.0,146.28392859322656,37200,18600.0,361.1483807563782
18650.0,373.0,100.0,0.0,139.8049139498792,37300,18650.0,361.8636634349823
18700.0,374.0,100.0,32.0,152.8221776492814,37400,18700.0,362.5180184841156
18750.0,375.0,100.0,34.0,143.16428156468515,37500,18750.0,363.21651697158813
18800.0,376.0,100.0,0.0,146.61902301618986,37600,18800.0,363.8985574245453
18850.0,377.0,100.0,32.0,140.61369372172175,37700,18850.0,364.60972595214844
18900.0,378.0,100.0,0.0,140.86464607384212,37800,18900.0,365.31962728500366
18950.0,379.0,100.0,37.0,140.59008023511768,37900,18950.0,366.0309154987335
19000.0,380.0,100.0,1.0,159.7213114629244,38000,19000.0,366.6570062637329
19050.0,381.0,100.0,0.0,13.964898771144684,38100,19050.0,373.8178174495697
19100.0,382.0,100.0,32.0,148.29545072857147,38200,19100.0,374.49214720726013
19150.0,383.0,100.0,37.0,142.71378806531013,38300,19150.0,375.1928508281708
19200.0,384.0,100.0,0.0,145.0267955100967,38400,19200.0,375.88237833976746
19250.0,385.0,100.0,37.0,144.19005030128517,38500,19250.0,376.57590794563293
19300.0,386.0,100.0,35.0,138.9926711036822,38600,19300.0,377.29537081718445
19350.0,387.0,100.0,0.0,136.03626073348522,38700,19350.0,378.030469417572
19400.0,388.0,100.0,36.0,139.4481259982419,38800,19400.0,378.74758195877075
19450.0,389.0,100.0,36.0,141.11839493329492,38900,19450.0,379.45620703697205
19500.0,390.0,100.0,31.0,143.75870578557718,39000,19500.0,380.1518175601959
19550.0,391.0,100.0,33.0,145.43759882382312,39100,19550.0,380.8393979072571
19600.0,392.0,100.0,35.0,142.1930036891562,39200,19600.0,381.542667388916
19650.0,393.0,100.0,34.0,145.18397290649432,39300,19650.0,382.2314486503601
19700.0,394.0,100.0,0.0,142.9005482227138,39400,19700.0,382.931236743927
19750.0,395.0,100.0,34.0,150.9774849636388,39500,19750.0,383.59358739852905
19800.0,396.0,100.0,31.0,150.8660500814524,39600,19800.0,384.256427526474
19850.0,397.0,100.0,35.0,149.44329814627494,39700,19850.0,384.9255781173706
19900.0,398.0,100.0,0.0,151.4999174648973,39800,19900.0,385.58564472198486
19950.0,399.0,100.0,21.0,139.52267012531846,39900,19950.0,386.302374124527
20000.0,400.0,100.0,36.0,148.15689787452297,40000,20000.0,386.97733449935913
20050.0,401.0,100.0,33.0,13.906502755121485,40100,20050.0,394.1682152748108
20100.0,402.0,100.0,34.0,143.08770019397656,40200,20100.0,394.86708760261536
20150.0,403.0,100.0,30.0,149.99901652980935,40300,20150.0,395.5337586402893
20200.0,404.0,100.0,0.0,133.48269751715992,40400,20200.0,396.282919883728
20250.0,405.0,100.0,22.0,142.25039138067163,40500,20250.0,396.9859058856964
20300.0,406.0,100.0,0.0,149.05279796671752,40600,20300.0,397.656809091568
20350.0,407.0,100.0,35.0,144.31760509320955,40700,20350.0,398.349725484848
20400.0,408.0,100.0,33.0,132.96580705885037,40800,20400.0,399.10179924964905
20450.0,409.0,100.0,0.0,154.46209913288007,40900,20450.0,399.74920749664307
20500.0,410.0,100.0,37.0,156.81599123030688,41000,20500.0,400.3868980407715
20550.0,411.0,100.0,0.0,145.21745031319549,41100,20550.0,401.0755207538605
20600.0,412.0,100.0,34.0,146.14778323749977,41200,20600.0,401.7597596645355
20650.0,413.0,100.0,33.0,142.12174349121798,41300,20650.0,402.4633820056915
20700.0,414.0,100.0,34.0,144.64064887009837,41400,20700.0,403.1547508239746
20750.0,415.0,100.0,0.0,151.38896709243082,41500,20750.0,403.81530117988586
20800.0,416.0,100.0,0.0,142.4553390388324,41600,20800.0,404.5172760486603
20850.0,417.0,100.0,34.0,149.14390703823588,41700,20850.0,405.18776965141296
20900.0,418.0,100.0,0.0,148.31154907504714,41800,20900.0,405.8620262145996
20950.0,419.0,100.0,21.0,141.27858292424796,41900,20950.0,406.5698480606079
21000.0,420.0,100.0,0.0,153.8844006134384,42000,21000.0,407.2196865081787
21050.0,421.0,100.0,34.0,15.121547483391208,42100,21050.0,413.83276653289795
21100.0,422.0,100.0,34.0,140.98884709129896,42200,21100.0,414.54204273223877
21150.0,423.0,100.0,28.0,148.60297113541588,42300,21150.0,415.2149772644043
21200.0,424.0,100.0,34.0,147.33611099499467,42400,21200.0,415.89369773864746
21250.0,425.0,100.0,0.0,162.72387945338983,42500,21250.0,416.50823616981506
21300.0,426.0,100.0,0.0,145.7380782453212,42600,21300.0,417.1943984031677
21350.0,427.0,100.0,8.0,152.65209237220682,42700,21350.0,417.8494827747345
21400.0,428.0,100.0,34.0,144.06633303221508,42800,21400.0,418.54360818862915
21450.0,429.0,100.0,32.0,145.13197782832,42900,21450.0,419.23263669013977
21500.0,430.0,100.0,32.0,142.66937018113342,43000,21500.0,419.93355798721313
21550.0,431.0,100.0,0.0,146.72042061003145,43100,21550.0,420.61512660980225
21600.0,432.0,100.0,34.0,145.17668632790176,43200,21600.0,421.3039424419403
21650.0,433.0,100.0,37.0,154.2961218711224,43300,21650.0,421.95204734802246
21700.0,434.0,100.0,35.0,151.6149216731088,43400,21700.0,422.6116132736206
21750.0,435.0,100.0,0.0,148.84249106087125,43500,21750.0,423.28346490859985
21800.0,436.0,100.0,32.0,145.0642642758968,43600,21800.0,423.9728147983551
21850.0,437.0,100.0,16.0,153.65411280706158,43700,21850.0,424.6236276626587
21900.0,438.0,100.0,36.0,149.9959052726856,43800,21900.0,425.29031252861023
21950.0,439.0,100.0,36.0,150.91175540395113,43900,21950.0,425.952951669693
22000.0,440.0,100.0,17.0,160.26422958383992,44000,22000.0,426.5769217014313
22050.0,441.0,100.0,0.0,14.233795096124094,44100,22050.0,433.60245537757874
22100.0,442.0,100.0,35.0,154.88950428241762,44200,22100.0,434.24807691574097
22150.0,443.0,100.0,33.0,149.7992999158199,44300,22150.0,434.9156370162964
22200.0,444.0,100.0,34.0,149.87970113423623,44400,22200.0,435.5828387737274
22250.0,445.0,100.0,38.0,151.3692438113269,44500,22250.0,436.2434751987457
22300.0,446.0,100.0,33.0,146.23302918556476,44600,22300.0,436.9273157119751
22350.0,447.0,100.0,35.0,143.11494361120324,44700,22350.0,437.6260552406311
22400.0,448.0,100.0,33.0,143.518164305096,44800,22400.0,438.32283115386963
22450.0,449.0,100.0,33.0,137.88344203660847,44900,22450.0,439.04808163642883
22500.0,450.0,100.0,34.0,150.0253601027281,45000,22500.0,439.714635848999
22550.0,451.0,100.0,34.0,149.87648771291265,45100,22550.0,440.38185238838196
22600.0,452.0,100.0,33.0,145.07826360062026,45200,22600.0,441.07113552093506
22650.0,453.0,100.0,35.0,149.6786994527524,45300,22650.0,441.73923325538635
22700.0,454.0,100.0,35.0,154.29254601035163,45400,22700.0,442.3873529434204
22750.0,455.0,100.0,36.0,157.3425516231105,45500,22750.0,443.0229094028473
22800.0,456.0,100.0,0.0,149.07912812447242,45600,22800.0,443.69369435310364
22850.0,457.0,100.0,34.0,144.6077858442893,45700,22850.0,444.3852198123932
22900.0,458.0,100.0,35.0,144.02670722289315,45800,22900.0,445.0795359611511
22950.0,459.0,100.0,0.0,148.20925035724534,45900,22950.0,445.7542576789856
23000.0,460.0,100.0,36.0,147.96534178962997,46000,23000.0,446.43009209632874
23050.0,461.0,100.0,34.0,14.233266188903832,46100,23050.0,453.45588636398315
23100.0,462.0,100.0,35.0,142.07182202543015,46200,23100.0,454.15975642204285
23150.0,463.0,100.0,34.0,141.74011397187908,46300,23150.0,454.8652732372284
23200.0,464.0,100.0,36.0,142.93765691246367,46400,23200.0,455.564879655838
23250.0,465.0,100.0,34.0,154.58637505007846,46500,23250.0,456.21176743507385
23300.0,466.0,100.0,36.0,153.26926991159337,46600,23300.0,456.8642144203186
23350.0,467.0,100.0,37.0,139.240916466817,46700,23350.0,457.5823941230774
23400.0,468.0,100.0,35.0,153.9400323346063,46800,23400.0,458.23199796676636
23450.0,469.0,100.0,36.0,148.55870601073696,46900,23450.0,458.90513277053833
23500.0,470.0,100.0,0.0,145.38446447004375,47000,23500.0,459.59296441078186
23550.0,471.0,100.0,0.0,141.73245056028244,47100,23550.0,460.29851937294006
23600.0,472.0,100.0,36.0,150.84233982164923,47200,23600.0,460.96146392822266
23650.0,473.0,100.0,37.0,154.93230052619234,47300,23650.0,461.6069073677063
23700.0,474.0,100.0,37.0,146.20524836707477,47400,23700.0,462.2908775806427
23750.0,475.0,100.0,36.0,139.70986821790893,47500,23750.0,463.0066468715668
23800.0,476.0,100.0,35.0,141.16950151996963,47600,23800.0,463.71501564979553
23850.0,477.0,100.0,34.0,140.27430099532688,47700,23850.0,464.4279046058655
23900.0,478.0,100.0,34.0,145.0293028551828,47800,23900.0,465.11742067337036
23950.0,479.0,100.0,36.0,141.3037135859367,47900,23950.0,465.8251166343689
24000.0,480.0,100.0,34.0,155.35057646664907,48000,24000.0,466.46882224082947
24050.0,481.0,100.0,37.0,13.688922303307235,48100,24050.0,473.77399921417236
24100.0,482.0,100.0,35.0,141.1156411683286,48200,24100.0,474.4826383590698
24150.0,483.0,100.0,36.0,142.82220605155868,48300,24150.0,475.18280959129333
24200.0,484.0,100.0,0.0,149.39991465516198,48400,24200.0,475.8521544933319
24250.0,485.0,100.0,33.0,146.70502499995627,48500,24250.0,476.5337944030762
24300.0,486.0,100.0,37.0,141.5913525483921,48600,24300.0,477.2400529384613
24350.0,487.0,100.0,37.0,143.6419253335306,48700,24350.0,477.93622875213623
24400.0,488.0,100.0,37.0,148.7905348550444,48800,24400.0,478.60831451416016
24450.0,489.0,100.0,32.0,141.35023841434995,48900,24450.0,479.3157768249512
24500.0,490.0,100.0,36.0,139.50665984594843,49000,24500.0,480.03258872032166
24550.0,491.0,100.0,31.0,147.4360673348029,49100,24550.0,480.71084928512573
24600.0,492.0,100.0,34.0,140.9151902553155,49200,24600.0,481.42049622535706
24650.0,493.0,100.0,35.0,146.3458920922073,49300,24650.0,482.10380935668945
24700.0,494.0,100.0,38.0,137.7510309230949,49400,24700.0,482.82975721359253
24750.0,495.0,100.0,35.0,142.72578320796674,49500,24750.0,483.53040170669556
24800.0,496.0,100.0,37.0,139.94298587459028,49600,24800.0,484.24497866630554
24850.0,497.0,100.0,35.0,149.60705135316084,49700,24850.0,484.91339635849
24900.0,498.0,100.0,34.0,153.56179700411445,49800,24900.0,485.5646004676819
24950.0,499.0,100.0,31.0,145.24344867588368,49900,24950.0,486.2530999183655
25000.0,500.0,100.0,34.0,144.6651437803153,50000,25000.0,486.9443516731262
25050.0,501.0,100.0,0.0,13.545641514840687,50100,25050.0,494.3268003463745
25100.0,502.0,100.0,0.0,145.99537331938228,50200,25100.0,495.0117537975311
25150.0,503.0,100.0,35.0,146.58771401600606,50300,25150.0,495.6939392089844
25200.0,504.0,100.0,0.0,147.81104675339688,50400,25200.0,496.3704788684845
25250.0,505.0,100.0,36.0,141.67854272865796,50500,25250.0,497.07630228996277
25300.0,506.0,100.0,35.0,153.59694381081042,50600,25300.0,497.72735714912415
25350.0,507.0,100.0,38.0,140.27326890951625,50700,25350.0,498.44025135040283
25400.0,508.0,100.0,38.0,140.12546233206794,50800,25400.0,499.15389800071716
25450.0,509.0,100.0,35.0,152.5099966074985,50900,25450.0,499.80959272384644
25500.0,510.0,100.0,32.0,153.03674184529086,51000,25500.0,500.4630308151245
25550.0,511.0,100.0,36.0,143.618660854767,51100,25550.0,501.15931963920593
25600.0,512.0,100.0,35.0,142.22501934513414,51200,25600.0,501.8624310493469
25650.0,513.0,100.0,35.0,146.35590100581857,51300,25650.0,502.54569721221924
25700.0,514.0,100.0,35.0,139.39765567020518,51400,25700.0,503.26306986808777
25750.0,515.0,100.0,34.0,143.85801001925515,51500,25750.0,503.9582004547119
25800.0,516.0,100.0,35.0,145.3513129879347,51600,25800.0,504.64618945121765
25850.0,517.0,100.0,0.0,146.09901409471155,51700,25850.0,505.33065700531006
25900.0,518.0,100.0,0.0,142.95992163337425,51800,25900.0,506.0301537513733
25950.0,519.0,100.0,33.0,138.77969410460662,51900,25950.0,506.7507207393646
26000.0,520.0,100.0,0.0,143.0621750082287,52000,26000.0,507.44971776008606
26050.0,521.0,100.0,0.0,13.46875959146054,52100,26050.0,514.874306678772
26100.0,522.0,100.0,34.0,146.03629334246023,52200,26100.0,515.559068441391
26150.0,523.0,100.0,35.0,150.58536986421373,52300,26150.0,516.2231438159943
26200.0,524.0,100.0,34.0,139.85069003344304,52400,26200.0,516.9381918907166
26250.0,525.0,100.0,26.0,150.5791527969648,52500,26250.0,517.602294921875
26300.0,526.0,100.0,0.0,152.18401247571728,52600,26300.0,518.2593944072723
26350.0,527.0,100.0,32.0,139.3794508302678,52700,26350.0,518.9768605232239
26400.0,528.0,100.0,30.0,151.87487054999775,52800,26400.0,519.6352972984314
26450.0,529.0,100.0,35.0,141.1501184578936,52900,26450.0,520.343763589859
26500.0,530.0,100.0,0.0,143.7992688505155,53000,26500.0,521.0391776561737
26550.0,531.0,100.0,35.0,140.87202667037462,53100,26550.0,521.7490422725677
26600.0,532.0,100.0,36.0,147.14068211637093,53200,26600.0,522.4286642074585
26650.0,533.0,100.0,32.0,156.03490255965744,53300,26650.0,523.0695469379425
26700.0,534.0,100.0,33.0,137.6738482303431,53400,26700.0,523.7959015369415
26750.0,535.0,100.0,36.0,134.40680073472956,53500,26750.0,524.5399117469788
26800.0,536.0,100.0,34.0,141.20628696128185,53600,26800.0,525.2480957508087
26850.0,537.0,100.0,11.0,147.39596493256437,53700,26850.0,525.9265406131744
26900.0,538.0,100.0,36.0,140.5023415359672,53800,26900.0,526.6382727622986
26950.0,539.0,100.0,0.0,145.49162998131362,53900,26950.0,527.3255980014801
27000.0,540.0,100.0,35.0,144.11197176517155,54000,27000.0,528.0195031166077
27050.0,541.0,100.0,0.0,13.8286182723406,54100,27050.0,535.2508835792542
27100.0,542.0,100.0,11.0,149.06132643592622,54200,27100.0,535.9217488765717
27150.0,543.0,100.0,35.0,152.92782322620775,54300,27150.0,536.5756521224976
27200.0,544.0,100.0,0.0,159.86047334174884,54400,27200.0,537.2011976242065
27250.0,545.0,100.0,33.0,139.56431405484474,54500,27250.0,537.9177134037018
27300.0,546.0,100.0,35.0,142.39938128320586,54600,27300.0,538.6199638843536
27350.0,547.0,100.0,33.0,144.59038795263956,54700,27350.0,539.3115727901459
27400.0,548.0,100.0,35.0,150.53089338311426,54800,27400.0,539.9758884906769
27450.0,549.0,100.0,37.0,149.6539725718494,54900,27450.0,540.6440968513489
27500.0,550.0,100.0,34.0,144.0846939487097,55000,27500.0,541.3381333351135
27550.0,551.0,100.0,35.0,148.57644047419157,55100,27550.0,542.0111880302429
27600.0,552.0,100.0,35.0,142.98969996498812,55200,27600.0,542.7105391025543
27650.0,553.0,100.0,35.0,144.69089482796863,55300,27650.0,543.4016678333282
27700.0,554.0,100.0,35.0,151.01265476415074,55400,27700.0,544.063863992691
27750.0,555.0,100.0,0.0,145.7390403950027,55500,27750.0,544.7500224113464
27800.0,556.0,100.0,36.0,151.96346184921128,55600,27800.0,545.4080753326416
27850.0,557.0,100.0,36.0,147.40782758259547,55700,27850.0,546.0864653587341
27900.0,558.0,100.0,35.0,153.43652417200033,55800,27900.0,546.7382006645203
27950.0,559.0,100.0,0.0,142.01419361828917,55900,27950.0,547.4423563480377
28000.0,560.0,100.0,37.0,141.8743099603836,56000,28000.0,548.1472058296204
28050.0,561.0,100.0,35.0,13.263455526104076,56100,28050.0,555.686719417572
28100.0,562.0,100.0,36.0,145.50248141109833,56200,28100.0,556.373993396759
28150.0,563.0,100.0,34.0,157.23272467861284,56300,28150.0,557.0099935531616
28200.0,564.0,100.0,34.0,140.42213982607532,56400,28200.0,557.7221322059631
28250.0,565.0,100.0,33.0,142.86238825847568,56500,28250.0,558.4221067428589
28300.0,566.0,100.0,33.0,147.97458154523093,56600,28300.0,559.097898721695
28350.0,567.0,100.0,35.0,158.30083130219228,56700,28350.0,559.7296073436737
28400.0,568.0,100.0,34.0,148.24162269339112,56800,28400.0,560.4041819572449
28450.0,569.0,100.0,34.0,153.8116036099468,56900,28450.0,561.0543282032013
28500.0,570.0,100.0,34.0,143.29976931570948,57000,28500.0,561.7521665096283
28550.0,571.0,100.0,34.0,139.0912633207373,57100,28550.0,562.471118927002
28600.0,572.0,100.0,35.0,139.030266226646,57200,28600.0,563.1903872489929
28650.0,573.0,100.0,35.0,145.90329823999943,57300,28650.0,563.8757729530334
28700.0,574.0,100.0,35.0,141.82413053637015,57400,28700.0,564.5808718204498
28750.0,575.0,100.0,35.0,136.2594394405776,57500,28750.0,565.3147664070129
28800.0,576.0,100.0,35.0,142.57770924753729,57600,28800.0,566.0161383152008
28850.0,577.0,100.0,32.0,141.9317768441926,57700,28850.0,566.720703125
28900.0,578.0,100.0,33.0,138.22998035127776,57800,28900.0,567.4441349506378
28950.0,579.0,100.0,36.0,143.24074927855472,57900,28950.0,568.1422605514526
29000.0,580.0,100.0,36.0,143.87735430300694,58000,29000.0,568.837296962738
29050.0,581.0,100.0,35.0,12.543878710860268,58100,29050.0,576.8093128204346
29100.0,582.0,100.0,35.0,139.46704440409925,58200,29100.0,577.5263285636902
29150.0,583.0,100.0,37.0,149.9988555995514,58300,29150.0,578.1930003166199
29200.0,584.0,100.0,36.0,137.72036452207536,58400,29200.0,578.9191098213196
29250.0,585.0,100.0,38.0,141.45616441451543,58500,29250.0,579.626042842865
29300.0,586.0,100.0,36.0,146.16448829758244,58600,29300.0,580.3102037906647
29350.0,587.0,100.0,35.0,140.0960694110012,58700,29350.0,581.0239999294281
29400.0,588.0,100.0,35.0,143.62023453532086,58800,29400.0,581.7202808856964
29450.0,589.0,100.0,35.0,153.363645504822,58900,29450.0,582.3723261356354
29500.0,590.0,100.0,36.0,154.2195892482101,59000,29500.0,583.0207524299622
29550.0,591.0,100.0,36.0,154.83712824155205,59100,29550.0,583.6665925979614
29600.0,592.0,100.0,36.0,156.35493501899123,59200,29600.0,584.3061633110046
29650.0,593.0,100.0,35.0,145.0133576180257,59300,29650.0,584.9957551956177
29700.0,594.0,100.0,33.0,143.7197907065197,59400,29700.0,585.6915538311005
29750.0,595.0,100.0,35.0,144.51396660363733,59500,29750.0,586.3835291862488
29800.0,596.0,100.0,36.0,140.78166762158992,59600,29800.0,587.0938491821289
29850.0,597.0,100.0,35.0,140.00422585844842,59700,29850.0,587.8081138134003
29900.0,598.0,100.0,34.0,152.63320503223662,59800,29900.0,588.4632794857025
29950.0,599.0,100.0,34.0,148.50878808050194,59900,29950.0,589.1366403102875
30000.0,600.0,100.0,36.0,137.56782366355856,60000,30000.0,589.8635544776917
30050.0,601.0,100.0,34.0,12.612079325251543,60100,30050.0,597.7924613952637
30100.0,602.0,100.0,36.0,139.10782429772885,60200,30100.0,598.511328458786
30150.0,603.0,100.0,32.0,139.40381767275647,60300,30150.0,599.2286691665649
30200.0,604.0,100.0,35.0,141.2104229575211,60400,30200.0,599.9368321895599
30250.0,605.0,100.0,36.0,149.9177370853658,60500,30250.0,600.6038644313812
30300.0,606.0,100.0,37.0,141.52885980682746,60600,30300.0,601.3104345798492
30350.0,607.0,100.0,35.0,141.7317800511941,60700,30350.0,602.015992641449
30400.0,608.0,100.0,36.0,147.23944298799282,60800,30400.0,602.6951584815979
30450.0,609.0,100.0,36.0,151.0259224372103,60900,30450.0,603.3572964668274
30500.0,610.0,100.0,34.0,146.17686676529578,61000,30500.0,604.0413992404938
30550.0,611.0,100.0,33.0,138.2482051119782,61100,30550.0,604.7647366523743
30600.0,612.0,100.0,34.0,154.4845143629983,61200,30600.0,605.4120507240295
30650.0,613.0,100.0,35.0,127.79042183625853,61300,30650.0,606.1945824623108
30700.0,614.0,100.0,36.0,136.58464149618703,61400,30700.0,606.9267289638519
30750.0,615.0,100.0,32.0,139.05077703991833,61500,30750.0,607.6458909511566
30800.0,616.0,100.0,34.0,127.52923777462102,61600,30800.0,608.430025100708
30850.0,617.0,100.0,32.0,137.24623639130732,61700,30850.0,609.1586427688599
30900.0,618.0,100.0,35.0,141.6705988611104,61800,30900.0,609.8645055294037
30950.0,619.0,100.0,35.0,143.49641267863478,61900,30950.0,610.5613875389099
31000.0,620.0,100.0,33.0,139.88795766711547,62000,31000.0,611.2762453556061
31050.0,621.0,100.0,34.0,12.28993758547246,62100,31050.0,619.4129836559296
31100.0,622.0,100.0,34.0,137.8306101109203,62200,31100.0,620.138512134552
31150.0,623.0,100.0,31.0,138.16800657518723,62300,31150.0,620.8622691631317
31200.0,624.0,100.0,34.0,146.92878393891232,62400,31200.0,621.5428712368011
31250.0,625.0,100.0,34.0,145.46604720332834,62500,31250.0,622.2303171157837
31300.0,626.0,100.0,37.0,136.46328040585936,62600,31300.0,622.9631149768829
31350.0,627.0,100.0,35.0,139.47673743860923,62700,31350.0,623.6800806522369
31400.0,628.0,100.0,36.0,152.21146061242345,62800,31400.0,624.337061882019
31450.0,629.0,100.0,35.0,151.93924030090048,62900,31450.0,624.9952199459076
31500.0,630.0,100.0,33.0,136.0838402581058,63000,31500.0,625.7300615310669
31550.0,631.0,100.0,36.0,140.87628505865726,63100,31550.0,626.4399044513702
31600.0,632.0,100.0,34.0,135.78567231535993,63200,31600.0,627.1763594150543
31650.0,633.0,100.0,36.0,143.64531972466207,63300,31650.0,627.8725187778473
31700.0,634.0,100.0,36.0,135.05406923128442,63400,31700.0,628.6129634380341
31750.0,635.0,100.0,34.0,137.9488356764956,63500,31750.0,629.3378701210022
31800.0,636.0,100.0,38.0,140.94421748865287,63600,31800.0,630.0473711490631
31850.0,637.0,100.0,38.0,141.73019959058686,63700,31850.0,630.7529375553131
31900.0,638.0,100.0,36.0,138.09222008473915,63800,31900.0,631.477091550827
31950.0,639.0,100.0,34.0,136.66038478481298,63900,31950.0,632.2088329792023
32000.0,640.0,100.0,33.0,137.8640444814334,64000,32000.0,632.9341855049133
32050.0,641.0,100.0,34.0,12.600352778298081,64100,32050.0,640.87047123909
32100.0,642.0,100.0,35.0,140.08942495020906,64200,32100.0,641.5843012332916
32150.0,643.0,100.0,29.0,146.9394389940738,64300,32150.0,642.2648537158966
32200.0,644.0,100.0,32.0,143.13423509783374,64400,32200.0,642.9634993076324
32250.0,645.0,100.0,36.0,139.64772303144775,64500,32250.0,643.6795871257782
32300.0,646.0,100.0,30.0,141.75046089217912,64600,32300.0,644.3850524425507
32350.0,647.0,100.0,35.0,143.951078027567,64700,32350.0,645.079733133316
32400.0,648.0,100.0,28.0,146.15873276948633,64800,32400.0,645.7639210224152
32450.0,649.0,100.0,34.0,141.44724373229087,64900,32450.0,646.4708988666534
32500.0,650.0,100.0,35.0,141.723542885835,65000,32500.0,647.1764981746674
32550.0,651.0,100.0,35.0,150.05536333913022,65100,32550.0,647.8429191112518
32600.0,652.0,100.0,32.0,153.45768822540913,65200,32600.0,648.4945642948151
32650.0,653.0,100.0,34.0,153.4483124469976,65300,32650.0,649.1462497711182
32700.0,654.0,100.0,33.0,145.62402698675243,65400,32700.0,649.8329498767853
32750.0,655.0,100.0,33.0,145.4270091847455,65500,32750.0,650.5205805301666
32800.0,656.0,100.0,34.0,136.09368693063163,65600,32800.0,651.2553689479828
32850.0,657.0,100.0,35.0,144.82773861351131,65700,32850.0,651.94584441185
32900.0,658.0,100.0,35.0,138.7637620582395,65800,32900.0,652.6664941310883
32950.0,659.0,100.0,36.0,140.1027613007702,65900,32950.0,653.380256652832
33000.0,660.0,100.0,35.0,145.59273713598813,66000,33000.0,654.0671038627625
33050.0,661.0,100.0,36.0,11.976965914723444,66100,33050.0,662.4164640903473
33100.0,662.0,100.0,34.0,144.6292772715392,66200,33100.0,663.1078870296478
33150.0,663.0,100.0,33.0,149.7395099795899,66300,33150.0,663.7757136821747
33200.0,664.0,100.0,31.0,153.4962139246913,66400,33200.0,664.4271960258484
33250.0,665.0,100.0,33.0,147.2385642998689,66500,33250.0,665.1063659191132
33300.0,666.0,100.0,33.0,139.14188125827692,66600,33300.0,665.8250572681427
33350.0,667.0,100.0,35.0,153.97642650067493,66700,33350.0,666.4745073318481
33400.0,668.0,100.0,35.0,148.73534474382424,66800,33400.0,667.1468427181244
33450.0,669.0,100.0,36.0,141.93667592425584,66900,33450.0,667.8513827323914
33500.0,670.0,100.0,36.0,141.95526668665764,67000,33500.0,668.5558304786682
33550.0,671.0,100.0,32.0,145.76355417656686,67100,33550.0,669.2418730258942
33600.0,672.0,100.0,37.0,150.52792209004033,67200,33600.0,669.906201839447
33650.0,673.0,100.0,34.0,140.03040115434914,67300,33650.0,670.6203331947327
33700.0,674.0,100.0,35.0,137.6284923487845,67400,33700.0,671.3469269275665
33750.0,675.0,100.0,35.0,144.69433897694648,67500,33750.0,672.0380389690399
33800.0,676.0,100.0,33.0,154.35125650627666,67600,33800.0,672.6859121322632
33850.0,677.0,100.0,36.0,151.91189024600047,67700,33850.0,673.3441886901855
33900.0,678.0,100.0,35.0,155.7782330368537,67800,33900.0,673.9861268997192
33950.0,679.0,100.0,35.0,141.07842840469152,67900,33950.0,674.6949527263641
34000.0,680.0,100.0,36.0,144.24856552894875,68000,34000.0,675.3882005214691
34050.0,681.0,100.0,35.0,11.998603296739196,68100,34050.0,683.7225043773651
